group1,group2,group3,group4,id,x,y,z
1.3250499331107e+16,1.1811618858144e+16,4.5707595429983e+15,1.893297133354e+16,19.435353535354,19.435353535354,1.625,0
1.306534173677e+16,1.1816228938419e+16,4.6047031688397e+15,1.9108078587477e+16,19.709090909091,19.709090909091,1.625,0
1.2881713997478e+16,1.182066581774e+16,4.6386517345197e+15,1.9282156679339e+16,19.982828282828,19.982828282828,1.625,0
1.2699583618358e+16,1.1825154409809e+16,4.672784166772e+15,1.9455374952228e+16,20.256565656566,20.256565656566,1.625,0
1.2517905903787e+16,1.1829821438796e+16,4.7070936424603e+15,1.9627780853159e+16,20.530303030303,20.530303030303,1.625,0
1.2338968060147e+16,1.1833681462132e+16,4.7401603455967e+15,1.9795228392317e+16,20.80404040404,20.80404040404,1.625,0
1.2170297161388e+16,1.1836017623164e+16,4.7710067899167e+15,1.995429831409e+16,21.077777777778,21.077777777778,1.625,0
1.2011067922616e+16,1.1837146513976e+16,4.7998933997902e+15,2.0105673427138e+16,21.351515151515,21.351515151515,1.625,0
1.1860453585283e+16,1.183730327375e+16,4.8270106502968e+15,2.0249819131399e+16,21.625252525253,21.625252525253,1.625,0
1.1718914624893e+16,1.183658190005e+16,4.8523062673546e+15,2.0386251981859e+16,21.89898989899,21.89898989899,1.625,0
1.1585923144049e+16,1.1835159250677e+16,4.875909616088e+15,2.0515265459046e+16,22.172727272727,22.172727272727,1.625,0
1.1461613639087e+16,1.1833143691198e+16,4.8978329444666e+15,2.0636687219549e+16,22.446464646465,22.446464646465,1.625,0
1.1346085405902e+16,1.1830633164111e+16,4.918053168555e+15,2.0750175893035e+16,22.720202020202,22.720202020202,1.625,0
1.1237254408109e+16,1.1827890815448e+16,4.9369969526255e+15,2.0857391441757e+16,22.993939393939,22.993939393939,1.625,0
1.1133634308306e+16,1.1825246690493e+16,4.9550844334386e+15,2.0959941355736e+16,23.267676767677,23.267676767677,1.625,0
1.1035577017016e+16,1.1822840675256e+16,4.9723224595593e+15,2.1057596352403e+16,23.541414141414,23.541414141414,1.625,0
1.0942461953088e+16,1.1820724245885e+16,4.9887927790527e+15,2.1150666480733e+16,23.815151515152,23.815151515152,1.625,0
